Area_Code,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield
48,1994,56,87,20.55,7742
48,1995,56,87,19.47,7313
48,1995,56,87,20.03,7313
48,1996,56,87,19.24,7294
48,1996,56,87,20.21,7294
48,1997,56,255,19.3,10090
48,1997,56,255,20.32,10090
48,1998,56,1262.38,19.75,8750
48,1998,56,1262.38,20.24,8750
48,1999,56,2269.75,20.27,7879
48,1999,56,2269.75,21.08,7879
48,2000,56,3277.13,19.59,8085
48,2000,56,3277.13,20.37,8085
48,2001,56,4284.5,20.09,7974
48,2001,56,4284.5,21.1,7974
48,2002,56,5291.88,19.96,7966
48,2002,56,5291.88,20.73,7966
48,2004,56,7306.63,19.76,7841
48,2004,56,7306.63,20.46,7841
48,2005,56,8314,19.48,7576
48,2005,56,8314,20.28,7576
48,2006,56,4847,19.48,7879
48,2006,56,4847,20.64,7879
48,2007,56,3170,19.87,7879
48,2007,56,3170,20.68,7879
48,2008,56,3824,20.17,7879
48,2008,56,3824,20.61,7879
48,2009,56,6046,19.93,7895
48,2009,56,6046,20.54,7895
48,2010,56,3548,20.51,7717
48,2010,56,3548,21.17,7717
48,2011,56,3548,19.44,7784
48,2011,56,3548,20.29,7784
48,2012,56,3548,20.01,7958
48,2012,56,3548,20.81,7958
48,2013,56,3548,19.93,7955
48,2013,56,3548,20.78,7955
49,1992,656,1380,7.04,29411
49,1993,656,936,5.79,23718
49,1994,656,713,6.3,20348
49,1995,656,737,6.68,24455
49,1996,656,979,5.09,26926
49,1997,656,928,6.29,30016
49,1998,656,812,6.27,28671
49,1999,656,695,7.31,26098
49,2000,656,688.06,7.69,33413
49,2001,656,726.09,6.75,30559
49,2002,656,792.6,7.26,36335
49,2004,656,1023.6,6.43,40276
49,2005,656,1048.5,6.5,37332
49,2006,656,1197,6.98,23554
49,2007,656,2722.82,7.44,39219
49,2008,656,2722.55,7.84,42689
49,2009,656,2748.8,6.7,42004
49,2010,656,1803.77,6.14,33045
49,2011,656,2062.34,7.32,33919
49,2012,656,2559.9,6.31,47829
49,2013,656,2515.69,7.42,43022
74,1990,1513,128.41,19.62,20000
74,1991,1513,131,19.79,22500
74,1992,1513,101.06,19.76,25000
74,1993,1513,109.41,19.95,26667
74,1994,1513,76.15,19.96,20000
74,1995,1513,73.08,19.96,20000
74,1996,1513,152.01,19.71,20000
74,1997,1513,139.89,19.97,25000
74,1998,1513,88.26,20.11,25000
74,1999,1513,49.52,19.82,23480
74,2000,1513,130.46,19.65,23442
74,2001,1513,87.59,20.12,23810
74,2002,1513,240.84,20.14,23462
74,2004,1513,68.01,19.87,23454
74,2005,1513,114.51,20.05,23440
74,2006,1513,109.39,20.09,23256
74,2007,1513,93.88,20.02,24444
74,2008,1513,112.11,19.79,23810
74,2009,1513,143.9,20.13,23859
74,2010,1513,241.89,20.31,23982
74,2011,1513,310.36,20.33,23968
74,2012,1513,377.71,19.78,24045
74,2013,1513,507.94,19.34,24122
73,1990,1181,173.19,20.86,7735
73,1991,1181,173.19,20.4,5870
73,1992,1181,173.19,20.89,4239
73,1993,1181,173.19,20.43,6306
73,1994,1181,173.19,20.59,2244
73,1995,1181,173.19,20.86,6865
73,1996,1181,173.19,20.47,8619
73,1997,1181,173.19,20.62,5896
73,1998,1181,131.59,20.92,7418
73,1999,1181,123.64,20.26,7877
73,2000,1181,220.22,20.22,7968
73,2001,1181,177.24,20.59,8989
73,2002,1181,134.25,20.76,5588
73,2004,1181,48.28,20.44,7537
73,2005,1181,295.51,21.37,8707
73,2006,1181,202.35,20.63,12071
73,2007,1181,524.46,20.67,22968
73,2008,1181,624.52,20.42,16133
73,2009,1181,736.25,20.68,15006
73,2010,1181,584.12,21.34,15123
73,2011,1181,553.57,20.92,15214
73,2012,1181,775.83,20.42,15104
73,2013,1181,1500.27,19.68,14058
22,1990,282,95.7,27.61,11991
22,1991,282,54.63,27.58,20000
22,1992,282,35.42,27.2,13987
22,1993,282,33.19,27.55,30909
22,1994,282,30.96,27.05,16278
22,1995,282,28.73,27.25,21040
22,1996,282,26.51,27.64,19658
22,1997,282,24.28,27.38,12752
22,1998,282,22.05,28.08,24925
22,1999,282,19.82,27.26,21696
22,2000,282,17.59,27.51,23515
22,2001,282,15.36,27.79,25237
22,2002,282,13.13,28.18,25687
22,2004,282,8.67,28.07,25296
22,2005,282,14.84,28.13,22001
22,2006,282,11.87,27.62,24025
22,2007,282,7.72,27.94,25029
22,2008,282,9.99,27.62,24409
22,2009,282,4.12,27.89,29665
22,2010,282,3.84,28.18,25543
22,2011,282,3.25,27.79,34378
22,2012,282,1.52,27.39,40285
22,2013,282,1.52,28.53,39754
21,1990,92,39.09,27.67,10769
21,1991,92,39.09,27.38,12000
21,1992,92,39.09,27.52,12340
21,1993,92,39.09,27.37,10000
21,1994,92,39.09,27.24,12145
21,1995,92,39.09,27.7,12868
21,1996,92,39.09,27.93,13062
21,1997,92,39.09,28.28,10000
21,1998,92,39.09,28.52,13986
21,1999,92,39.09,27.23,14988
21,2000,92,39.09,27.66,15271
21,2001,92,39.09,28.28,15855
21,2002,92,3.2,27.84,16541
21,2004,92,702.5,27.81,24906
21,2005,92,1.1,28.14,20000
21,2006,92,1.7,27.82,21026
21,2007,92,9.8,27.88,20000
21,2008,92,17.22,28.14,20000
21,2009,92,4.29,27.57,19780
21,2010,92,67.59,28.7,20820
21,2011,92,13.35,27.87,16018
21,2012,92,26.41,27.77,21278
21,2013,92,26.41,28.24,21172
47,1990,758,34468.93,16,42143
47,1990,758,34468.93,21.46,42143
47,1990,758,34468.93,24.79,42143
47,1990,758,34468.93,19.63,42143
47,1990,758,34468.93,22.63,42143
47,1990,758,34468.93,19.27,42143
47,1990,758,34468.93,16.69,42143
47,1990,758,34468.93,21.46,42143
47,1991,758,34468.93,16.42,41272
47,1991,758,34468.93,21.2,41272
47,1991,758,34468.93,24.46,41272
47,1991,758,34468.93,19.36,41272
47,1991,758,34468.93,22.5,41272
47,1991,758,34468.93,19.69,41272
47,1991,758,34468.93,16.13,41272
47,1991,758,34468.93,21.2,41272
47,1992,758,34468.93,15.71,39530
47,1992,758,34468.93,21,39530
47,1992,758,34468.93,24.87,39530
47,1992,758,34468.93,19.97,39530
47,1992,758,34468.93,21.92,39530
47,1992,758,34468.93,19.14,39530
47,1992,758,34468.93,17.33,39530
47,1992,758,34468.93,21,39530
47,1993,758,34468.93,16.23,40821
47,1993,758,34468.93,21.04,40821
47,1993,758,34468.93,24.75,40821
47,1993,758,34468.93,19.73,40821
47,1993,758,34468.93,22.11,40821
47,1993,758,34468.93,19.56,40821
47,1993,758,34468.93,16.86,40821
47,1993,758,34468.93,21.04,40821
47,1994,758,34468.93,16.42,43034
47,1994,758,34468.93,21.46,43034
47,1994,758,34468.93,25.05,43034
47,1994,758,34468.93,19.73,43034
47,1994,758,34468.93,22.83,43034
47,1994,758,34468.93,19.79,43034
47,1994,758,34468.93,16.45,43034
47,1994,758,34468.93,21.46,43034
47,1995,758,34468.93,16.68,37320
47,1995,758,34468.93,21.5,37320
47,1995,758,34468.93,25.01,37320
47,1995,758,34468.93,20.39,37320
47,1995,758,34468.93,22.79,37320
47,1995,758,34468.93,19.87,37320
47,1995,758,34468.93,16.85,37320
47,1995,758,34468.93,21.5,37320
47,1996,758,34468.93,16.08,41706
47,1996,758,34468.93,21.08,41706
47,1996,758,34468.93,25.06,41706
47,1996,758,34468.93,20.79,41706
47,1996,758,34468.93,22.91,41706
47,1996,758,34468.93,19.27,41706
47,1996,758,34468.93,17.2,41706
47,1996,758,34468.93,21.08,41706
47,1997,758,34468.93,16.25,47347
47,1997,758,34468.93,20.99,47347
47,1997,758,34468.93,25.21,47347
47,1997,758,34468.93,20.35,47347
47,1997,758,34468.93,21.9,47347
47,1997,758,34468.93,19.65,47347
47,1997,758,34468.93,17.46,47347
47,1997,758,34468.93,20.99,47347
47,1998,758,34468.93,17.07,42077
47,1998,758,34468.93,21.38,42077
47,1998,758,34468.93,25.14,42077
47,1998,758,34468.93,19.08,42077
47,1998,758,34468.93,23.61,42077
47,1998,758,34468.93,20.31,42077
47,1998,758,34468.93,16.21,42077
47,1998,758,34468.93,21.38,42077
47,1999,758,34468.93,16.09,46310
47,1999,758,34468.93,20.86,46310
47,1999,758,34468.93,25.03,46310
47,1999,758,34468.93,19.74,46310
47,1999,758,34468.93,23.33,46310
47,1999,758,34468.93,19.27,46310
47,1999,758,34468.93,16.18,46310
47,1999,758,34468.93,20.86,46310
47,2000,758,34468.93,16.11,49355
47,2000,758,34468.93,21.12,49355
47,2000,758,34468.93,25.16,49355
47,2000,758,34468.93,20.19,49355
47,2000,758,34468.93,23.07,49355
47,2000,758,34468.93,19.29,49355
47,2000,758,34468.93,16.9,49355
47,2000,758,34468.93,21.12,49355
47,2001,758,31373.3,15.98,47661
47,2001,758,31373.3,21.23,47661
47,2001,758,31373.3,25.11,47661
47,2001,758,31373.3,20.15,47661
47,2001,758,31373.3,22.6,47661
47,2001,758,31373.3,19.32,47661
47,2001,758,31373.3,16.37,47661
47,2001,758,31373.3,21.23,47661
47,2002,758,16189.88,16.37,50999
47,2002,758,16189.88,21.5,50999
47,2002,758,16189.88,25.07,50999
47,2002,758,16189.88,19.93,50999
47,2002,758,16189.88,22.59,50999
47,2002,758,16189.88,19.62,50999
47,2002,758,16189.88,16.37,50999
47,2002,758,16189.88,21.5,50999
47,2004,758,26433.14,16.2,44871
47,2004,758,26433.14,21.24,44871
47,2004,758,26433.14,24.92,44871
47,2004,758,26433.14,19.91,44871
47,2004,758,26433.14,22.26,44871
47,2004,758,26433.14,19.56,44871
47,2004,758,26433.14,16.84,44871
47,2004,758,26433.14,21.24,44871
47,2005,758,51741.99,16.7,47517
47,2005,758,51741.99,21.42,47517
47,2005,758,51741.99,25.18,47517
47,2005,758,51741.99,20.09,47517
47,2005,758,51741.99,22.95,47517
47,2005,758,51741.99,19.82,47517
47,2005,758,51741.99,16.93,47517
47,2005,758,51741.99,21.42,47517
47,2006,758,50891.95,16.37,52274
47,2006,758,50891.95,21.5,52274
47,2006,758,50891.95,25.35,52274
47,2006,758,50891.95,20.3,52274
47,2006,758,50891.95,23.33,52274
47,2006,758,50891.95,19.53,52274
47,2006,758,50891.95,17.23,52274
47,2006,758,50891.95,21.5,52274
47,2007,758,64501.28,16.38,50824
47,2007,758,64501.28,21.35,50824
47,2007,758,64501.28,24.88,50824
47,2007,758,64501.28,20.17,50824
47,2007,758,64501.28,22.18,50824
47,2007,758,64501.28,19.7,50824
47,2007,758,64501.28,16.8,50824
47,2007,758,64501.28,21.35,50824
47,2008,758,61732.11,16.22,50134
47,2008,758,61732.11,21.02,50134
47,2008,758,61732.11,25.22,50134
47,2008,758,61732.11,20.41,50134
47,2008,758,61732.11,22.68,50134
47,2008,758,61732.11,19.45,50134
47,2008,758,61732.11,17.21,50134
47,2008,758,61732.11,21.02,50134
47,2009,758,61690.08,16.65,49688
47,2009,758,61690.08,21.76,49688
47,2009,758,61690.08,25.72,49688
47,2009,758,61690.08,20.32,49688
47,2009,758,61690.08,23.23,49688
47,2009,758,61690.08,19.81,49688
47,2009,758,61690.08,17.03,49688
47,2009,758,61690.08,21.76,49688
47,2010,758,63402.29,15.87,54185
47,2010,758,63402.29,20.9,54185
47,2010,758,63402.29,25.04,54185
47,2010,758,63402.29,19.62,54185
47,2010,758,63402.29,21.99,54185
47,2010,758,63402.29,19.38,54185
47,2010,758,63402.29,16.19,54185
47,2010,758,63402.29,20.9,54185
47,2011,758,65961.1,16.64,54778
47,2011,758,65961.1,21.55,54778
47,2011,758,65961.1,25.28,54778
47,2011,758,65961.1,19.52,54778
47,2011,758,65961.1,23.55,54778
47,2011,758,65961.1,19.83,54778
47,2011,758,65961.1,16.26,54778
47,2011,758,65961.1,21.55,54778
47,2012,758,64512.22,16.43,56568
47,2012,758,64512.22,21.52,56568
47,2012,758,64512.22,25.5,56568
47,2012,758,64512.22,20.61,56568
47,2012,758,64512.22,23.5,56568
47,2012,758,64512.22,19.71,56568
47,2012,758,64512.22,17.2,56568
47,2012,758,64512.22,21.52,56568
47,2013,758,59920.18,17.34,52934
47,2013,758,59920.18,22.19,52934
47,2013,758,59920.18,25.36,52934
47,2013,758,59920.18,21.86,52934
47,2013,758,59920.18,24.19,52934
47,2013,758,59920.18,20.45,52934
47,2013,758,59920.18,17.18,52934
47,2013,758,59920.18,22.19,52934
72,2006,241,0.55,10.56,30903
72,2007,241,0.55,11.59,24026
72,2008,241,0.55,11.62,35016
72,2009,241,0.55,11.46,35981
72,2010,241,66,11.25,34029
72,2011,241,75,11.25,32024
72,2012,241,71,11.53,27984
72,2013,241,82,12.87,34357
71,1990,346,9364,18.17,13290
71,1990,346,9364,18.29,13290
71,1991,346,9771.14,17.25,18699
71,1991,346,9771.14,17.47,18699
71,1992,346,10178.29,17.38,7011
71,1992,346,10178.29,17.56,7011
71,1993,346,10585.43,16.94,6808
71,1993,346,10585.43,17.11,6808
71,1994,346,10992.57,17.88,18111
71,1994,346,10992.57,17.98,18111
71,1995,346,11399.71,18.56,5543
71,1995,346,11399.71,18.72,5543
71,1996,346,11806.86,17.75,18415
71,1996,346,11806.86,17.97,18415
71,1997,346,12214,18.31,9292
71,1997,346,12214,18.65,9292
71,1998,346,12621.14,18.21,14184
71,1998,346,12621.14,18.24,14184
71,1999,346,13028.29,17.68,8004
71,1999,346,13028.29,17.88,8004
71,2000,346,13435.43,18.16,4758
71,2000,346,13435.43,18.14,4758
71,2001,346,13842.57,18.73,12280
71,2001,346,13842.57,18.56,12280
71,2002,346,14249.71,18.25,12793
71,2002,346,14249.71,18.19,12793
71,2004,346,15064,18.07,18082
71,2004,346,15064,18.21,18082
71,2005,346,13966,18.18,10261
71,2005,346,13966,18.15,10261
71,2006,346,13697,18.38,20365
71,2006,346,13697,18.51,20365
71,2007,346,13697,17.93,6154
71,2007,346,13697,17.99,6154
71,2008,346,13697,17.8,13189
71,2008,346,13697,17.96,13189
71,2009,346,13697,18.56,21398
71,2009,346,13697,18.73,21398
71,2010,346,13697,18.83,17095
71,2010,346,13697,18.87,17095
71,2011,346,13697,18.53,19488
71,2011,346,13697,18.59,19488
71,2012,346,13697,18.24,12342
71,2012,346,13697,18.2,12342
71,2013,346,13697,18.79,21640
71,2013,346,13697,18.62,21640
69,1990,1032,102.26,21.51,18001
69,1991,1032,102.26,21.77,15000
69,1992,1032,102.26,22.6,11111
69,1993,1032,102.26,22.04,11541
69,1994,1032,102.26,21.35,11379
69,1995,1032,72.19,21.89,11314
69,1996,1032,65.85,21.53,11268
69,1997,1032,60.63,21.54,11241
69,1998,1032,51.98,22.22,11255
69,1999,1032,43.34,22.19,11297
69,2000,1032,34.69,21.51,10000
69,2001,1032,26.05,21.94,10000
69,2002,1032,17.4,21.96,10385
69,2004,1032,572.99,21.89,10870
69,2005,1032,770.88,22.27,11071
69,2006,1032,891.54,21.68,12353
69,2007,1032,547.31,21.91,11765
69,2008,1032,890.47,21.76,12500
69,2009,1032,914.92,21.7,12500
69,2010,1032,1187.1,22.1,13367
69,2011,1032,766.93,21.69,17042
69,2012,1032,766.93,21.92,9958
69,2013,1032,766.93,21.37,10951
68,1990,285,42,20.4,44250
68,1991,285,39,19.92,59000
68,1992,285,48,20.36,51933
68,1993,285,56,20.43,43846
68,1994,285,56,20.14,52500
68,1995,285,56,20.76,55172
68,1996,285,56,19.79,43846
68,1997,285,56,19.97,46361
68,1998,285,56,20.83,49336
68,1999,285,56,20.62,36440
68,2000,285,56,20.26,50847
68,2001,285,56,20.37,60464
68,2002,285,56,20.76,63724
68,2004,285,56,21.01,41622
68,2005,285,56,20.46,45255
68,2006,285,56,19.42,59308
68,2007,285,56,20.49,51342
68,2008,285,56,20.18,61420
68,2009,285,56,20.02,67214
68,2010,285,56,20.62,61022
68,2011,285,56,19.26,61267
68,2012,285,56,20.11,61692
68,2013,285,56,20.73,62084
67,1990,1500,60.11,15.11,14149
67,1991,1500,60.11,14.94,14103
67,1992,1500,60.11,14.95,13338
67,1993,1500,60.11,15.16,12460
67,1994,1500,60.11,15.3,14704
67,1995,1500,60.11,15.3,14416
67,1996,1500,70.43,15.37,15500
67,1997,1500,80.75,14.5,16072
67,1998,1500,91.07,15.49,15463
67,1999,1500,101.39,15.78,16955
67,2000,1500,111.72,15.13,17931
67,2001,1500,122.04,15.41,18063
67,2002,1500,132.36,15.44,18859
67,2004,1500,153,15.36,20873
67,2005,1500,127.99,15.53,21344
67,2006,1500,128.73,15.92,20745
67,2007,1500,344.06,15.54,21563
67,2008,1500,353.43,15.27,22252
67,2009,1500,209.52,15.91,19338
67,2010,1500,332.01,15.96,21289
67,2011,1500,342.92,15.12,22747
67,2012,1500,410.32,15.2,24123
67,2013,1500,454.53,15.79,22902
66,1990,778,9729,10.63,76528
66,1991,778,9338,9.32,76608
66,1992,778,9030,10.39,80154
66,1993,778,10505,9.47,87712
66,1994,778,8646,10.45,80674
66,1995,778,12601,10.25,86189
66,1996,778,8923,8.32,89612
66,1997,778,10568,10.03,77309
66,1998,778,11762,10.18,76956
66,1999,778,11152,10.74,83311
66,2000,778,11382.84,10.75,83592
66,2001,778,9424.73,10.24,79447
66,2002,778,9700.44,10.64,78145
66,2004,778,10655.4,10.27,89149
66,2005,778,10703.85,10.48,85932
66,2006,778,10461.35,10.97,83940
66,2007,778,12073.15,11.04,72714
66,2008,778,10777.08,10.42,87295
66,2009,778,9857.2,10.33,92919
66,2010,778,9586.03,8.84,89092
66,2011,778,10953.91,10.73,77812
66,2012,778,11348.39,10.08,85870
66,2013,778,10720.17,9.54,87412
65,1990,1732,3490,13.64,48842
65,1991,1732,3490,12.82,48149
65,1992,1732,3490,12.14,50543
65,1993,1732,3489,12.35,53698
65,1994,1732,3515,12.89,54145
65,1995,1732,3904,13.15,46823
65,1996,1732,3499,13.07,54738
65,1997,1732,3249,12.77,56607
65,1998,1732,3055.16,13.97,62160
65,1999,1732,2535.3,13.87,60610
65,2000,1732,3634.3,13.4,62095
65,2001,1732,3333.2,13.58,74286
65,2002,1732,4170,13.28,71467
65,2004,1732,4050,12.76,65501
65,2005,1732,4058,13.63,80920
65,2006,1732,4388,13.04,68963
65,2007,1732,4939,13.44,84966
65,2008,1732,5857,13.55,81120
65,2009,1732,5086,12.84,74918
65,2010,1732,5086,13.54,81241
65,2011,1732,5086,13.46,72858
65,2012,1732,5086,12.89,89245
65,2013,1732,5086,13.57,91053
64,1990,151,62,29.71,28889
64,1991,151,62,29.4,26000
64,1992,151,62,28.99,28000
64,1993,151,62,29.64,22000
64,1994,151,62,29.05,28800
64,1995,151,62,29.56,34444
64,1996,151,22,29.71,21250
64,1997,151,34,29.73,20000
64,1998,151,36,29.97,21882
64,1999,151,26,29.65,21115
64,2000,151,62,29.43,19855
64,2001,151,31,29.46,18412
64,2002,151,29.44,29.71,10606
64,2004,151,26.31,29.8,17019
64,2005,151,24.75,30.02,17276
64,2006,151,21.12,29.78,14992
64,2007,151,30.57,29.85,14894
64,2008,151,12.04,29.3,18096
64,2009,151,7.32,30.32,18696
64,2010,151,11.49,30.32,19868
64,2011,151,10.59,30.1,19770
64,2012,151,21.37,29.61,16537
64,2013,151,21.37,30.42,30090
46,1990,1414,1183,4.55,46634
46,1991,1414,760,3.4,46547
46,1992,1414,767.9,3.83,35295
46,1993,1414,749,2.72,51096
46,1994,1414,848,2.74,28362
46,1995,1414,913.14,3.08,47468
46,1996,1414,698.25,1.88,45258
46,1997,1414,735.43,3.87,43101
46,1998,1414,934.02,3.06,46878
46,1999,1414,802.02,3.73,44533
46,2000,1414,348.24,4.52,46025
46,2001,1414,512.66,2.68,40738
46,2002,1414,799.19,3.57,40994
46,2004,1414,827.45,3.79,47668
46,2005,1414,518.94,4.26,48925
46,2006,1414,696.34,4.43,41634
46,2007,1414,722.07,3.96,43973
46,2008,1414,800.9,4.16,48653
46,2009,1414,534.56,3.31,34069
46,2010,1414,698.98,1.3,45975
46,2011,1414,823.96,4.14,38517
46,2012,1414,813.93,3.09,41011
46,2013,1414,761.97,3.5,38841
45,1990,494,5299,24.81,18249
45,1990,494,5299,23.14,18249
45,1990,494,5299,27,18249
45,1990,494,5299,23.14,18249
45,1990,494,5299,26.39,18249
45,1990,494,5299,24.81,18249
45,1990,494,5299,26.23,18249
45,1990,494,5299,19.36,18249
45,1990,494,5299,23.14,18249
45,1991,494,5962,24.38,18410
45,1991,494,5962,22.48,18410
45,1991,494,5962,26.98,18410
45,1991,494,5962,22.48,18410
45,1991,494,5962,26.34,18410
45,1991,494,5962,24.38,18410
45,1991,494,5962,25.87,18410
45,1991,494,5962,18.48,18410
45,1991,494,5962,22.48,18410
45,1992,494,5518,24.31,19910
45,1992,494,5518,22.36,19910
45,1992,494,5518,26.91,19910
45,1992,494,5518,22.36,19910
45,1992,494,5518,26.36,19910
45,1992,494,5518,24.31,19910
45,1992,494,5518,25.71,19910
45,1992,494,5518,18.34,19910
45,1992,494,5518,22.36,19910
45,1993,494,4945,25.04,19466
45,1993,494,4945,23.08,19466
45,1993,494,4945,27.72,19466
45,1993,494,4945,23.08,19466
45,1993,494,4945,27.25,19466
45,1993,494,4945,25.04,19466
45,1993,494,4945,26.51,19466
45,1993,494,4945,18.91,19466
45,1993,494,4945,23.08,19466
45,1994,494,6183,24.78,18935
45,1994,494,6183,22.93,18935
45,1994,494,6183,26.87,18935
45,1994,494,6183,22.93,18935
45,1994,494,6183,26.36,18935
45,1994,494,6183,24.78,18935
45,1994,494,6183,26.13,18935
45,1994,494,6183,18.78,18935
45,1994,494,6183,22.93,18935
45,1995,494,7681,24.58,20811
45,1995,494,7681,22.61,20811
45,1995,494,7681,27.11,20811
45,1995,494,7681,22.61,20811
45,1995,494,7681,26.63,20811
45,1995,494,7681,24.58,20811
45,1995,494,7681,26.09,20811
45,1995,494,7681,18.68,20811
45,1995,494,7681,22.61,20811
45,1996,494,11955,24.43,20184
45,1996,494,11955,22.61,20184
45,1996,494,11955,27.17,20184
45,1996,494,11955,22.61,20184
45,1996,494,11955,26.5,20184
45,1996,494,11955,24.43,20184
45,1996,494,11955,25.92,20184
45,1996,494,11955,18.72,20184
45,1996,494,11955,22.61,20184
45,1997,494,16936,23.76,20533
45,1997,494,16936,22.14,20533
45,1997,494,16936,26.82,20533
45,1997,494,16936,22.14,20533
45,1997,494,16936,26.29,20533
45,1997,494,16936,23.76,20533
45,1997,494,16936,25.16,20533
45,1997,494,16936,18.62,20533
45,1997,494,16936,22.14,20533
45,1998,494,18406,24.91,22376
45,1998,494,18406,23.11,22376
45,1998,494,18406,27.89,22376
45,1998,494,18406,23.11,22376
45,1998,494,18406,27.36,22376
45,1998,494,18406,24.91,22376
45,1998,494,18406,26.41,22376
45,1998,494,18406,19.15,22376
45,1998,494,18406,23.11,22376
45,1999,494,20450,25.5,21698
45,1999,494,20450,23.8,21698
45,1999,494,20450,27.54,21698
45,1999,494,20450,23.8,21698
45,1999,494,20450,27.14,21698
45,1999,494,20450,25.5,21698
45,1999,494,20450,26.8,21698
45,1999,494,20450,19.84,21698
45,1999,494,20450,23.8,21698
45,2000,494,27885,25.32,24907
45,2000,494,27885,23.6,24907
45,2000,494,27885,27.73,24907
45,2000,494,27885,23.6,24907
45,2000,494,27885,27.12,24907
45,2000,494,27885,25.32,24907
45,2000,494,27885,26.71,24907
45,2000,494,27885,19.68,24907
45,2000,494,27885,23.6,24907
45,2001,494,11871,25.18,23254
45,2001,494,11871,23.62,23254
45,2001,494,11871,27.7,23254
45,2001,494,11871,23.62,23254
45,2001,494,11871,27.28,23254
45,2001,494,11871,25.18,23254
45,2001,494,11871,26.5,23254
45,2001,494,11871,19.79,23254
45,2001,494,11871,23.62,23254
45,2002,494,10881.83,25.61,22621
45,2002,494,10881.83,23.83,22621
45,2002,494,10881.83,27.88,22621
45,2002,494,10881.83,23.83,22621
45,2002,494,10881.83,27.2,22621
45,2002,494,10881.83,25.61,22621
45,2002,494,10881.83,27,22621
45,2002,494,10881.83,19.7,22621
45,2002,494,10881.83,23.83,22621
45,2004,494,8903.48,25.55,23733
45,2004,494,8903.48,23.78,23733
45,2004,494,8903.48,27.94,23733
45,2004,494,8903.48,23.78,23733
45,2004,494,8903.48,27.5,23733
45,2004,494,8903.48,25.55,23733
45,2004,494,8903.48,26.96,23733
45,2004,494,8903.48,19.93,23733
45,2004,494,8903.48,23.78,23733
45,2005,494,7914.31,24.66,25858
45,2005,494,7914.31,22.8,25858
45,2005,494,7914.31,27.21,25858
45,2005,494,7914.31,22.8,25858
45,2005,494,7914.31,26.8,25858
45,2005,494,7914.31,24.66,25858
45,2005,494,7914.31,26.04,25858
45,2005,494,7914.31,18.75,25858
45,2005,494,7914.31,22.8,25858
45,2006,494,6925.13,25.17,25186
45,2006,494,6925.13,23.28,25186
45,2006,494,6925.13,27.29,25186
45,2006,494,6925.13,23.28,25186
45,2006,494,6925.13,26.73,25186
45,2006,494,6925.13,25.17,25186
45,2006,494,6925.13,26.46,25186
45,2006,494,6925.13,19.53,25186
45,2006,494,6925.13,23.28,25186
45,2007,494,5935.96,25.16,27156
45,2007,494,5935.96,23.33,27156
45,2007,494,5935.96,27.69,27156
45,2007,494,5935.96,23.33,27156
45,2007,494,5935.96,27.21,27156
45,2007,494,5935.96,25.16,27156
45,2007,494,5935.96,26.53,27156
45,2007,494,5935.96,19.5,27156
45,2007,494,5935.96,23.33,27156
45,2008,494,4946.79,24.89,24514
45,2008,494,4946.79,23.21,24514
45,2008,494,4946.79,27.23,24514
45,2008,494,4946.79,23.21,24514
45,2008,494,4946.79,26.74,24514
45,2008,494,4946.79,24.89,24514
45,2008,494,4946.79,26.33,24514
45,2008,494,4946.79,19.34,24514
45,2008,494,4946.79,23.21,24514
45,2009,494,3957.61,25.37,26568
45,2009,494,3957.61,23.62,26568
45,2009,494,3957.61,27.88,26568
45,2009,494,3957.61,23.62,26568
45,2009,494,3957.61,27.41,26568
45,2009,494,3957.61,25.37,26568
45,2009,494,3957.61,26.68,26568
45,2009,494,3957.61,19.3,26568
45,2009,494,3957.61,23.62,26568
45,2010,494,2968.44,25.48,25528
45,2010,494,2968.44,23.75,25528
45,2010,494,2968.44,28,25528
45,2010,494,2968.44,23.75,25528
45,2010,494,2968.44,27.45,25528
45,2010,494,2968.44,25.48,25528
45,2010,494,2968.44,26.79,25528
45,2010,494,2968.44,19.52,25528
45,2010,494,2968.44,23.75,25528
45,2011,494,1979.27,24.98,28328
45,2011,494,1979.27,23.36,28328
45,2011,494,1979.27,27.41,28328
45,2011,494,1979.27,23.36,28328
45,2011,494,1979.27,27.02,28328
45,2011,494,1979.27,24.98,28328
45,2011,494,1979.27,26.32,28328
45,2011,494,1979.27,19.53,28328
45,2011,494,1979.27,23.36,28328
45,2012,494,990.09,24.87,27138
45,2012,494,990.09,23.1,27138
45,2012,494,990.09,27.23,27138
45,2012,494,990.09,23.1,27138
45,2012,494,990.09,26.75,27138
45,2012,494,990.09,24.87,27138
45,2012,494,990.09,26.11,27138
45,2012,494,990.09,18.74,27138
45,2012,494,990.09,23.1,27138
45,2013,494,0.92,25.95,27957
45,2013,494,0.92,24.27,27957
45,2013,494,0.92,27.9,27957
45,2013,494,0.92,24.27,27957
45,2013,494,0.92,27.21,27957
45,2013,494,0.92,25.95,27957
45,2013,494,0.92,27.38,27957
45,2013,494,0.92,19.98,27957
45,2013,494,0.92,24.27,27957
44,1990,1738,3134,16.84,10847
44,1991,1738,3134,17.15,8553
44,1992,1738,3134,17.96,13304
44,1993,1738,3134,17.56,14812
44,1994,1738,3134,17.31,12420
44,1995,1738,3134,17.26,12643
44,1996,1738,3755,16.45,12499
44,1997,1738,4307,18.62,11150
44,1998,1738,4374,18.13,11648
44,1999,1738,4029,16.65,12877
