Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,yield
Mexico,Potatoes,2012,758,64512.22,19.71,268098
Mexico,Potatoes,2012,758,64512.22,17.2,268098
Mexico,Potatoes,2012,758,64512.22,21.52,268098
Mexico,"Rice, paddy",2012,758,64512.22,16.43,56231
Mexico,"Rice, paddy",2012,758,64512.22,21.52,56231
Mexico,"Rice, paddy",2012,758,64512.22,25.5,56231
Mexico,"Rice, paddy",2012,758,64512.22,20.61,56231
Mexico,"Rice, paddy",2012,758,64512.22,23.5,56231
Mexico,"Rice, paddy",2012,758,64512.22,19.71,56231
Mexico,"Rice, paddy",2012,758,64512.22,17.2,56231
Mexico,"Rice, paddy",2012,758,64512.22,21.52,56231
Mexico,Sorghum,2012,758,64512.22,16.43,38295
Mexico,Sorghum,2012,758,64512.22,21.52,38295
Mexico,Sorghum,2012,758,64512.22,25.5,38295
Mexico,Sorghum,2012,758,64512.22,20.61,38295
Mexico,Sorghum,2012,758,64512.22,23.5,38295
Mexico,Sorghum,2012,758,64512.22,19.71,38295
Mexico,Sorghum,2012,758,64512.22,17.2,38295
Mexico,Sorghum,2012,758,64512.22,21.52,38295
Mexico,Soybeans,2012,758,64512.22,16.43,17389
Mexico,Soybeans,2012,758,64512.22,21.52,17389
Mexico,Soybeans,2012,758,64512.22,25.5,17389
Mexico,Soybeans,2012,758,64512.22,20.61,17389
Mexico,Soybeans,2012,758,64512.22,23.5,17389
Mexico,Soybeans,2012,758,64512.22,19.71,17389
Mexico,Soybeans,2012,758,64512.22,17.2,17389
Mexico,Soybeans,2012,758,64512.22,21.52,17389
Mexico,Sweet potatoes,2012,758,64512.22,16.43,175168
Mexico,Sweet potatoes,2012,758,64512.22,21.52,175168
Mexico,Sweet potatoes,2012,758,64512.22,25.5,175168
Mexico,Sweet potatoes,2012,758,64512.22,20.61,175168
Mexico,Sweet potatoes,2012,758,64512.22,23.5,175168
Mexico,Sweet potatoes,2012,758,64512.22,19.71,175168
Mexico,Sweet potatoes,2012,758,64512.22,17.2,175168
Mexico,Sweet potatoes,2012,758,64512.22,21.52,175168
Mexico,Wheat,2012,758,64512.22,16.43,56568
Mexico,Wheat,2012,758,64512.22,21.52,56568
Mexico,Wheat,2012,758,64512.22,25.5,56568
Mexico,Wheat,2012,758,64512.22,20.61,56568
Mexico,Wheat,2012,758,64512.22,23.5,56568
Mexico,Wheat,2012,758,64512.22,19.71,56568
Mexico,Wheat,2012,758,64512.22,17.2,56568
Mexico,Wheat,2012,758,64512.22,21.52,56568
Mexico,Cassava,2013,758,59920.18,17.34,146398
Mexico,Cassava,2013,758,59920.18,22.19,146398
Mexico,Cassava,2013,758,59920.18,25.36,146398
Mexico,Cassava,2013,758,59920.18,21.86,146398
Mexico,Cassava,2013,758,59920.18,24.19,146398
Mexico,Cassava,2013,758,59920.18,20.45,146398
Mexico,Cassava,2013,758,59920.18,17.18,146398
Mexico,Cassava,2013,758,59920.18,22.19,146398
Mexico,Maize,2013,758,59920.18,17.34,31941
Mexico,Maize,2013,758,59920.18,22.19,31941
Mexico,Maize,2013,758,59920.18,25.36,31941
Mexico,Maize,2013,758,59920.18,21.86,31941
Mexico,Maize,2013,758,59920.18,24.19,31941
Mexico,Maize,2013,758,59920.18,20.45,31941
Mexico,Maize,2013,758,59920.18,17.18,31941
Mexico,Maize,2013,758,59920.18,22.19,31941
Mexico,Potatoes,2013,758,59920.18,17.34,267752
Mexico,Potatoes,2013,758,59920.18,22.19,267752
Mexico,Potatoes,2013,758,59920.18,25.36,267752
Mexico,Potatoes,2013,758,59920.18,21.86,267752
Mexico,Potatoes,2013,758,59920.18,24.19,267752
Mexico,Potatoes,2013,758,59920.18,20.45,267752
Mexico,Potatoes,2013,758,59920.18,17.18,267752
Mexico,Potatoes,2013,758,59920.18,22.19,267752
Mexico,"Rice, paddy",2013,758,59920.18,17.34,54252
Mexico,"Rice, paddy",2013,758,59920.18,22.19,54252
Mexico,"Rice, paddy",2013,758,59920.18,25.36,54252
Mexico,"Rice, paddy",2013,758,59920.18,21.86,54252
Mexico,"Rice, paddy",2013,758,59920.18,24.19,54252
Mexico,"Rice, paddy",2013,758,59920.18,20.45,54252
Mexico,"Rice, paddy",2013,758,59920.18,17.18,54252
Mexico,"Rice, paddy",2013,758,59920.18,22.19,54252
Mexico,Sorghum,2013,758,59920.18,17.34,37350
Mexico,Sorghum,2013,758,59920.18,22.19,37350
Mexico,Sorghum,2013,758,59920.18,25.36,37350
Mexico,Sorghum,2013,758,59920.18,21.86,37350
Mexico,Sorghum,2013,758,59920.18,24.19,37350
Mexico,Sorghum,2013,758,59920.18,20.45,37350
Mexico,Sorghum,2013,758,59920.18,17.18,37350
Mexico,Sorghum,2013,758,59920.18,22.19,37350
Mexico,Soybeans,2013,758,59920.18,17.34,15198
Mexico,Soybeans,2013,758,59920.18,22.19,15198
Mexico,Soybeans,2013,758,59920.18,25.36,15198
Mexico,Soybeans,2013,758,59920.18,21.86,15198
Mexico,Soybeans,2013,758,59920.18,24.19,15198
Mexico,Soybeans,2013,758,59920.18,20.45,15198
Mexico,Soybeans,2013,758,59920.18,17.18,15198
Mexico,Soybeans,2013,758,59920.18,22.19,15198
Mexico,Sweet potatoes,2013,758,59920.18,17.34,183965
Mexico,Sweet potatoes,2013,758,59920.18,22.19,183965
Mexico,Sweet potatoes,2013,758,59920.18,25.36,183965
Mexico,Sweet potatoes,2013,758,59920.18,21.86,183965
Mexico,Sweet potatoes,2013,758,59920.18,24.19,183965
Mexico,Sweet potatoes,2013,758,59920.18,20.45,183965
Mexico,Sweet potatoes,2013,758,59920.18,17.18,183965
Mexico,Sweet potatoes,2013,758,59920.18,22.19,183965
Mexico,Wheat,2013,758,59920.18,17.34,52934
Mexico,Wheat,2013,758,59920.18,22.19,52934
Mexico,Wheat,2013,758,59920.18,25.36,52934
Mexico,Wheat,2013,758,59920.18,21.86,52934
Mexico,Wheat,2013,758,59920.18,24.19,52934
Mexico,Wheat,2013,758,59920.18,20.45,52934
Mexico,Wheat,2013,758,59920.18,17.18,52934
Mexico,Wheat,2013,758,59920.18,22.19,52934
Montenegro,Maize,2006,241,0.55,10.56,32588
Montenegro,Potatoes,2006,241,0.55,10.56,130448
Montenegro,Wheat,2006,241,0.55,10.56,30903
Montenegro,Maize,2007,241,0.55,11.59,25000
Montenegro,Potatoes,2007,241,0.55,11.59,105037
Montenegro,Wheat,2007,241,0.55,11.59,24026
Montenegro,Maize,2008,241,0.55,11.62,36000
Montenegro,Potatoes,2008,241,0.55,11.62,130981
Montenegro,Wheat,2008,241,0.55,11.62,35016
Montenegro,Maize,2009,241,0.55,11.46,38009
Montenegro,Potatoes,2009,241,0.55,11.46,150977
Montenegro,Wheat,2009,241,0.55,11.46,35981
Montenegro,Maize,2010,241,66,11.25,37950
Montenegro,Potatoes,2010,241,66,11.25,145964
Montenegro,Wheat,2010,241,66,11.25,34029
Montenegro,Maize,2011,241,75,11.25,42007
Montenegro,Potatoes,2011,241,75,11.25,165000
Montenegro,Wheat,2011,241,75,11.25,32024
Montenegro,Maize,2012,241,71,11.53,32007
Montenegro,Potatoes,2012,241,71,11.53,118033
Montenegro,Wheat,2012,241,71,11.53,27984
Montenegro,Maize,2013,241,82,12.87,51775
Montenegro,Potatoes,2013,241,82,12.87,149004
Montenegro,Wheat,2013,241,82,12.87,34357
Morocco,Maize,1990,346,9364,18.17,11598
Morocco,Maize,1990,346,9364,18.29,11598
Morocco,Potatoes,1990,346,9364,18.17,171851
Morocco,Potatoes,1990,346,9364,18.29,171851
Morocco,"Rice, paddy",1990,346,9364,18.17,41750
Morocco,"Rice, paddy",1990,346,9364,18.29,41750
Morocco,Sorghum,1990,346,9364,18.17,5496
Morocco,Sorghum,1990,346,9364,18.29,5496
Morocco,Soybeans,1990,346,9364,18.17,16181
Morocco,Soybeans,1990,346,9364,18.29,16181
Morocco,Sweet potatoes,1990,346,9364,18.17,155421
Morocco,Sweet potatoes,1990,346,9364,18.29,155421
Morocco,Wheat,1990,346,9364,18.17,13290
Morocco,Wheat,1990,346,9364,18.29,13290
Morocco,Maize,1991,346,9771.14,17.25,8700
Morocco,Maize,1991,346,9771.14,17.47,8700
Morocco,Potatoes,1991,346,9771.14,17.25,171948
Morocco,Potatoes,1991,346,9771.14,17.47,171948
Morocco,"Rice, paddy",1991,346,9771.14,17.25,38406
Morocco,"Rice, paddy",1991,346,9771.14,17.47,38406
Morocco,Sorghum,1991,346,9771.14,17.25,4712
Morocco,Sorghum,1991,346,9771.14,17.47,4712
Morocco,Soybeans,1991,346,9771.14,17.25,14178
Morocco,Soybeans,1991,346,9771.14,17.47,14178
Morocco,Sweet potatoes,1991,346,9771.14,17.25,156000
Morocco,Sweet potatoes,1991,346,9771.14,17.47,156000
Morocco,Wheat,1991,346,9771.14,17.25,18699
Morocco,Wheat,1991,346,9771.14,17.47,18699
Morocco,Maize,1992,346,10178.29,17.38,4753
Morocco,Maize,1992,346,10178.29,17.56,4753
Morocco,Potatoes,1992,346,10178.29,17.38,151411
Morocco,Potatoes,1992,346,10178.29,17.56,151411
Morocco,"Rice, paddy",1992,346,10178.29,17.38,30694
Morocco,"Rice, paddy",1992,346,10178.29,17.56,30694
Morocco,Sorghum,1992,346,10178.29,17.38,5558
Morocco,Sorghum,1992,346,10178.29,17.56,5558
Morocco,Soybeans,1992,346,10178.29,17.38,11944
Morocco,Soybeans,1992,346,10178.29,17.56,11944
Morocco,Sweet potatoes,1992,346,10178.29,17.38,155000
Morocco,Sweet potatoes,1992,346,10178.29,17.56,155000
Morocco,Wheat,1992,346,10178.29,17.38,7011
Morocco,Wheat,1992,346,10178.29,17.56,7011
Morocco,Maize,1993,346,10585.43,16.94,2065
Morocco,Maize,1993,346,10585.43,17.11,2065
Morocco,Potatoes,1993,346,10585.43,16.94,156153
Morocco,Potatoes,1993,346,10585.43,17.11,156153
Morocco,"Rice, paddy",1993,346,10585.43,16.94,50000
Morocco,"Rice, paddy",1993,346,10585.43,17.11,50000
Morocco,Sorghum,1993,346,10585.43,16.94,7545
Morocco,Sorghum,1993,346,10585.43,17.11,7545
Morocco,Soybeans,1993,346,10585.43,16.94,10000
Morocco,Soybeans,1993,346,10585.43,17.11,10000
Morocco,Sweet potatoes,1993,346,10585.43,16.94,150000
Morocco,Sweet potatoes,1993,346,10585.43,17.11,150000
Morocco,Wheat,1993,346,10585.43,16.94,6808
Morocco,Wheat,1993,346,10585.43,17.11,6808
Morocco,Maize,1994,346,10992.57,17.88,6261
Morocco,Maize,1994,346,10992.57,17.98,6261
Morocco,Potatoes,1994,346,10992.57,17.88,176522
Morocco,Potatoes,1994,346,10992.57,17.98,176522
Morocco,"Rice, paddy",1994,346,10992.57,17.88,65000
Morocco,"Rice, paddy",1994,346,10992.57,17.98,65000
Morocco,Sorghum,1994,346,10992.57,17.88,4719
Morocco,Sorghum,1994,346,10992.57,17.98,4719
Morocco,Soybeans,1994,346,10992.57,17.88,13755
Morocco,Soybeans,1994,346,10992.57,17.98,13755
Morocco,Sweet potatoes,1994,346,10992.57,17.88,154663
Morocco,Sweet potatoes,1994,346,10992.57,17.98,154663
Morocco,Wheat,1994,346,10992.57,17.88,18111
Morocco,Wheat,1994,346,10992.57,17.98,18111
Morocco,Maize,1995,346,11399.71,18.56,1303
Morocco,Maize,1995,346,11399.71,18.72,1303
Morocco,Potatoes,1995,346,11399.71,18.56,166304
Morocco,Potatoes,1995,346,11399.71,18.72,166304
Morocco,"Rice, paddy",1995,346,11399.71,18.56,49571
Morocco,"Rice, paddy",1995,346,11399.71,18.72,49571
Morocco,Sorghum,1995,346,11399.71,18.56,866
Morocco,Sorghum,1995,346,11399.71,18.72,866
Morocco,Soybeans,1995,346,11399.71,18.56,13367
Morocco,Soybeans,1995,346,11399.71,18.72,13367
Morocco,Sweet potatoes,1995,346,11399.71,18.56,156909
Morocco,Sweet potatoes,1995,346,11399.71,18.72,156909
Morocco,Wheat,1995,346,11399.71,18.56,5543
Morocco,Wheat,1995,346,11399.71,18.72,5543
Morocco,Maize,1996,346,11806.86,17.75,9274
Morocco,Maize,1996,346,11806.86,17.97,9274
Morocco,Potatoes,1996,346,11806.86,17.75,190473
Morocco,Potatoes,1996,346,11806.86,17.97,190473
Morocco,"Rice, paddy",1996,346,11806.86,17.75,58000
Morocco,"Rice, paddy",1996,346,11806.86,17.97,58000
Morocco,Sorghum,1996,346,11806.86,17.75,6055
Morocco,Sorghum,1996,346,11806.86,17.97,6055
Morocco,Soybeans,1996,346,11806.86,17.75,24600
Morocco,Soybeans,1996,346,11806.86,17.97,24600
Morocco,Sweet potatoes,1996,346,11806.86,17.75,163636
Morocco,Sweet potatoes,1996,346,11806.86,17.97,163636
Morocco,Wheat,1996,346,11806.86,17.75,18415
Morocco,Wheat,1996,346,11806.86,17.97,18415
Morocco,Maize,1997,346,12214,18.31,10984
Morocco,Maize,1997,346,12214,18.65,10984
Morocco,Potatoes,1997,346,12214,18.31,178706
Morocco,Potatoes,1997,346,12214,18.65,178706
Morocco,"Rice, paddy",1997,346,12214,18.31,37256
Morocco,"Rice, paddy",1997,346,12214,18.65,37256
Morocco,Sorghum,1997,346,12214,18.31,5338
Morocco,Sorghum,1997,346,12214,18.65,5338
Morocco,Soybeans,1997,346,12214,18.31,10000
Morocco,Soybeans,1997,346,12214,18.65,10000
Morocco,Sweet potatoes,1997,346,12214,18.31,181882
Morocco,Sweet potatoes,1997,346,12214,18.65,181882
Morocco,Wheat,1997,346,12214,18.31,9292
Morocco,Wheat,1997,346,12214,18.65,9292
Morocco,Maize,1998,346,12621.14,18.21,6468
Morocco,Maize,1998,346,12621.14,18.24,6468
Morocco,Potatoes,1998,346,12621.14,18.21,190427
Morocco,Potatoes,1998,346,12621.14,18.24,190427
Morocco,"Rice, paddy",1998,346,12621.14,18.21,54108
Morocco,"Rice, paddy",1998,346,12621.14,18.24,54108
Morocco,Sorghum,1998,346,12621.14,18.21,7019
Morocco,Sorghum,1998,346,12621.14,18.24,7019
Morocco,Soybeans,1998,346,12621.14,18.21,4000
Morocco,Soybeans,1998,346,12621.14,18.24,4000
Morocco,Sweet potatoes,1998,346,12621.14,18.21,184706
Morocco,Sweet potatoes,1998,346,12621.14,18.24,184706
Morocco,Wheat,1998,346,12621.14,18.21,14184
Morocco,Wheat,1998,346,12621.14,18.24,14184
Morocco,Maize,1999,346,13028.29,17.68,4120
Morocco,Maize,1999,346,13028.29,17.88,4120
Morocco,Potatoes,1999,346,13028.29,17.68,183361
Morocco,Potatoes,1999,346,13028.29,17.88,183361
Morocco,"Rice, paddy",1999,346,13028.29,17.68,45000
Morocco,"Rice, paddy",1999,346,13028.29,17.88,45000
Morocco,Sorghum,1999,346,13028.29,17.68,6264
Morocco,Sorghum,1999,346,13028.29,17.88,6264
Morocco,Soybeans,1999,346,13028.29,17.68,11200
Morocco,Soybeans,1999,346,13028.29,17.88,11200
Morocco,Sweet potatoes,1999,346,13028.29,17.68,133761
Morocco,Sweet potatoes,1999,346,13028.29,17.88,133761
Morocco,Wheat,1999,346,13028.29,17.68,8004
Morocco,Wheat,1999,346,13028.29,17.88,8004
Morocco,Maize,2000,346,13435.43,18.16,4000
Morocco,Maize,2000,346,13435.43,18.14,4000
Morocco,Potatoes,2000,346,13435.43,18.16,180193
Morocco,Potatoes,2000,346,13435.43,18.14,180193
Morocco,"Rice, paddy",2000,346,13435.43,18.16,45000
Morocco,"Rice, paddy",2000,346,13435.43,18.14,45000
Morocco,Sorghum,2000,346,13435.43,18.16,7205
Morocco,Sorghum,2000,346,13435.43,18.14,7205
Morocco,Soybeans,2000,346,13435.43,18.16,12000
Morocco,Soybeans,2000,346,13435.43,18.14,12000
Morocco,Sweet potatoes,2000,346,13435.43,18.16,166275
Morocco,Sweet potatoes,2000,346,13435.43,18.14,166275
Morocco,Wheat,2000,346,13435.43,18.16,4758
Morocco,Wheat,2000,346,13435.43,18.14,4758
Morocco,Maize,2001,346,13842.57,18.73,2107
Morocco,Maize,2001,346,13842.57,18.56,2107
Morocco,Potatoes,2001,346,13842.57,18.73,187740
Morocco,Potatoes,2001,346,13842.57,18.56,187740
Morocco,"Rice, paddy",2001,346,13842.57,18.73,52773
Morocco,"Rice, paddy",2001,346,13842.57,18.56,52773
Morocco,Sorghum,2001,346,13842.57,18.73,5845
Morocco,Sorghum,2001,346,13842.57,18.56,5845
Morocco,Soybeans,2001,346,13842.57,18.73,10000
Morocco,Soybeans,2001,346,13842.57,18.56,10000
Morocco,Sweet potatoes,2001,346,13842.57,18.73,123061
Morocco,Sweet potatoes,2001,346,13842.57,18.56,123061
Morocco,Wheat,2001,346,13842.57,18.73,12280
Morocco,Wheat,2001,346,13842.57,18.56,12280
Morocco,Maize,2002,346,14249.71,18.25,7494
Morocco,Maize,2002,346,14249.71,18.19,7494
Morocco,Potatoes,2002,346,14249.71,18.25,231985
Morocco,Potatoes,2002,346,14249.71,18.19,231985
Morocco,"Rice, paddy",2002,346,14249.71,18.25,41453
Morocco,"Rice, paddy",2002,346,14249.71,18.19,41453
Morocco,Sorghum,2002,346,14249.71,18.25,4982
Morocco,Sorghum,2002,346,14249.71,18.19,4982
Morocco,Soybeans,2002,346,14249.71,18.25,10000
Morocco,Soybeans,2002,346,14249.71,18.19,10000
Morocco,Sweet potatoes,2002,346,14249.71,18.25,136703
Morocco,Sweet potatoes,2002,346,14249.71,18.19,136703
Morocco,Wheat,2002,346,14249.71,18.25,12793
Morocco,Wheat,2002,346,14249.71,18.19,12793
Morocco,Maize,2004,346,15064,18.07,9152
Morocco,Maize,2004,346,15064,18.21,9152
Morocco,Potatoes,2004,346,15064,18.07,241650
Morocco,Potatoes,2004,346,15064,18.21,241650
Morocco,"Rice, paddy",2004,346,15064,18.07,67045
Morocco,"Rice, paddy",2004,346,15064,18.21,67045
Morocco,Sorghum,2004,346,15064,18.07,8233
Morocco,Sorghum,2004,346,15064,18.21,8233
Morocco,Soybeans,2004,346,15064,18.07,10000
Morocco,Soybeans,2004,346,15064,18.21,10000
Morocco,Sweet potatoes,2004,346,15064,18.07,157333
Morocco,Sweet potatoes,2004,346,15064,18.21,157333
Morocco,Wheat,2004,346,15064,18.07,18082
Morocco,Wheat,2004,346,15064,18.21,18082
Morocco,Maize,2005,346,13966,18.18,2036
Morocco,Maize,2005,346,13966,18.15,2036
Morocco,Potatoes,2005,346,13966,18.18,238090
Morocco,Potatoes,2005,346,13966,18.15,238090
Morocco,"Rice, paddy",2005,346,13966,18.18,68000
Morocco,"Rice, paddy",2005,346,13966,18.15,68000
Morocco,Sorghum,2005,346,13966,18.18,5451
Morocco,Sorghum,2005,346,13966,18.15,5451
Morocco,Soybeans,2005,346,13966,18.18,10000
Morocco,Soybeans,2005,346,13966,18.15,10000
Morocco,Sweet potatoes,2005,346,13966,18.18,129483
Morocco,Sweet potatoes,2005,346,13966,18.15,129483
Morocco,Wheat,2005,346,13966,18.18,10261
Morocco,Wheat,2005,346,13966,18.15,10261
Morocco,Maize,2006,346,13697,18.38,12198
Morocco,Maize,2006,346,13697,18.51,12198
Morocco,Potatoes,2006,346,13697,18.38,263272
Morocco,Potatoes,2006,346,13697,18.51,263272
Morocco,"Rice, paddy",2006,346,13697,18.38,68000
Morocco,"Rice, paddy",2006,346,13697,18.51,68000
Morocco,Sorghum,2006,346,13697,18.38,7841
Morocco,Sorghum,2006,346,13697,18.51,7841
Morocco,Soybeans,2006,346,13697,18.38,10000
Morocco,Soybeans,2006,346,13697,18.51,10000
Morocco,Sweet potatoes,2006,346,13697,18.38,179115
Morocco,Sweet potatoes,2006,346,13697,18.51,179115
Morocco,Wheat,2006,346,13697,18.38,20365
Morocco,Wheat,2006,346,13697,18.51,20365
Morocco,Maize,2007,346,13697,17.93,4155
Morocco,Maize,2007,346,13697,17.99,4155
Morocco,Potatoes,2007,346,13697,17.93,247975
Morocco,Potatoes,2007,346,13697,17.99,247975
Morocco,"Rice, paddy",2007,346,13697,17.93,73667
Morocco,"Rice, paddy",2007,346,13697,17.99,73667
Morocco,Sorghum,2007,346,13697,17.93,6234
Morocco,Sorghum,2007,346,13697,17.99,6234
Morocco,Soybeans,2007,346,13697,17.93,10000
Morocco,Soybeans,2007,346,13697,17.99,10000
Morocco,Sweet potatoes,2007,346,13697,17.93,178351
Morocco,Sweet potatoes,2007,346,13697,17.99,178351
Morocco,Wheat,2007,346,13697,17.93,6154
Morocco,Wheat,2007,346,13697,17.99,6154
Morocco,Maize,2008,346,13697,17.8,5515
Morocco,Maize,2008,346,13697,17.96,5515
Morocco,Potatoes,2008,346,13697,17.8,244675
Morocco,Potatoes,2008,346,13697,17.96,244675
Morocco,"Rice, paddy",2008,346,13697,17.8,69563
Morocco,"Rice, paddy",2008,346,13697,17.96,69563
Morocco,Sorghum,2008,346,13697,17.8,8683
Morocco,Sorghum,2008,346,13697,17.96,8683
Morocco,Soybeans,2008,346,13697,17.8,10000
Morocco,Soybeans,2008,346,13697,17.96,10000
Morocco,Sweet potatoes,2008,346,13697,17.8,174320
Morocco,Sweet potatoes,2008,346,13697,17.96,174320
Morocco,Wheat,2008,346,13697,17.8,13189
Morocco,Wheat,2008,346,13697,17.96,13189
Morocco,Maize,2009,346,13697,18.56,9151
Morocco,Maize,2009,346,13697,18.73,9151
Morocco,Potatoes,2009,346,13697,18.56,195328
Morocco,Potatoes,2009,346,13697,18.73,195328
Morocco,"Rice, paddy",2009,346,13697,18.56,64154
Morocco,"Rice, paddy",2009,346,13697,18.73,64154
Morocco,Sorghum,2009,346,13697,18.56,8878
Morocco,Sorghum,2009,346,13697,18.73,8878
Morocco,Soybeans,2009,346,13697,18.56,10000
Morocco,Soybeans,2009,346,13697,18.73,10000
Morocco,Sweet potatoes,2009,346,13697,18.56,170964
Morocco,Sweet potatoes,2009,346,13697,18.73,170964
Morocco,Wheat,2009,346,13697,18.56,21398
Morocco,Wheat,2009,346,13697,18.73,21398
Morocco,Maize,2010,346,13697,18.83,12132
Morocco,Maize,2010,346,13697,18.87,12132
Morocco,Potatoes,2010,346,13697,18.83,283502
Morocco,Potatoes,2010,346,13697,18.87,283502
Morocco,"Rice, paddy",2010,346,13697,18.83,68270
Morocco,"Rice, paddy",2010,346,13697,18.87,68270
Morocco,Sorghum,2010,346,13697,18.83,6632
Morocco,Sorghum,2010,346,13697,18.87,6632
Morocco,Soybeans,2010,346,13697,18.83,10000
Morocco,Soybeans,2010,346,13697,18.87,10000
Morocco,Sweet potatoes,2010,346,13697,18.83,166600
Morocco,Sweet potatoes,2010,346,13697,18.87,166600
Morocco,Wheat,2010,346,13697,18.83,17095
Morocco,Wheat,2010,346,13697,18.87,17095
Morocco,Maize,2011,346,13697,18.53,11533
Morocco,Maize,2011,346,13697,18.59,11533
Morocco,Potatoes,2011,346,13697,18.53,297584
Morocco,Potatoes,2011,346,13697,18.59,297584
Morocco,"Rice, paddy",2011,346,13697,18.53,70236
Morocco,"Rice, paddy",2011,346,13697,18.59,70236
Morocco,Sorghum,2011,346,13697,18.53,8011
Morocco,Sorghum,2011,346,13697,18.59,8011
Morocco,Soybeans,2011,346,13697,18.53,10000
Morocco,Soybeans,2011,346,13697,18.59,10000
Morocco,Sweet potatoes,2011,346,13697,18.53,213115
Morocco,Sweet potatoes,2011,346,13697,18.59,213115
Morocco,Wheat,2011,346,13697,18.53,19488
Morocco,Wheat,2011,346,13697,18.59,19488
Morocco,Maize,2012,346,13697,18.24,7648
Morocco,Maize,2012,346,13697,18.2,7648
Morocco,Potatoes,2012,346,13697,18.24,279800
Morocco,Potatoes,2012,346,13697,18.2,279800
Morocco,"Rice, paddy",2012,346,13697,18.24,76015
Morocco,"Rice, paddy",2012,346,13697,18.2,76015
Morocco,Sorghum,2012,346,13697,18.24,9475
Morocco,Sorghum,2012,346,13697,18.2,9475
Morocco,Soybeans,2012,346,13697,18.24,10000
Morocco,Soybeans,2012,346,13697,18.2,10000
Morocco,Sweet potatoes,2012,346,13697,18.24,270783
Morocco,Sweet potatoes,2012,346,13697,18.2,270783
Morocco,Wheat,2012,346,13697,18.24,12342
Morocco,Wheat,2012,346,13697,18.2,12342
Morocco,Maize,2013,346,13697,18.79,6632
Morocco,Maize,2013,346,13697,18.62,6632
Morocco,Potatoes,2013,346,13697,18.79,363561
Morocco,Potatoes,2013,346,13697,18.62,363561
Morocco,"Rice, paddy",2013,346,13697,18.79,75433
Morocco,"Rice, paddy",2013,346,13697,18.62,75433
Morocco,Sorghum,2013,346,13697,18.79,10637
Morocco,Sorghum,2013,346,13697,18.62,10637
Morocco,Soybeans,2013,346,13697,18.79,10000
Morocco,Soybeans,2013,346,13697,18.62,10000
Morocco,Sweet potatoes,2013,346,13697,18.79,245134
Morocco,Sweet potatoes,2013,346,13697,18.62,245134
Morocco,Wheat,2013,346,13697,18.79,21640
Morocco,Wheat,2013,346,13697,18.62,21640
Mozambique,Cassava,1990,1032,102.26,21.51,48612
Mozambique,Maize,1990,1032,102.26,21.51,4480
Mozambique,Potatoes,1990,1032,102.26,21.51,120710
Mozambique,"Rice, paddy",1990,1032,102.26,21.51,8747
Mozambique,Sorghum,1990,1032,102.26,21.51,4329
Mozambique,Sweet potatoes,1990,1032,102.26,21.51,58544
Mozambique,Wheat,1990,1032,102.26,21.51,18001
Mozambique,Cassava,1991,1032,102.26,21.77,37965
Mozambique,Maize,1991,1032,102.26,21.77,3241
Mozambique,Potatoes,1991,1032,102.26,21.77,124670
Mozambique,"Rice, paddy",1991,1032,102.26,21.77,5290
Mozambique,Sorghum,1991,1032,102.26,21.77,3356
Mozambique,Sweet potatoes,1991,1032,102.26,21.77,65029
Mozambique,Wheat,1991,1032,102.26,21.77,15000
Mozambique,Cassava,1992,1032,102.26,22.6,33284
Mozambique,Maize,1992,1032,102.26,22.6,1587
Mozambique,Potatoes,1992,1032,102.26,22.6,125440
Mozambique,"Rice, paddy",1992,1032,102.26,22.6,2988
Mozambique,Sorghum,1992,1032,102.26,22.6,1689
Mozambique,Sweet potatoes,1992,1032,102.26,22.6,63415
Mozambique,Wheat,1992,1032,102.26,22.6,11111
Mozambique,Cassava,1993,1032,102.26,22.04,41681
Mozambique,Maize,1993,1032,102.26,22.04,6332
Mozambique,Potatoes,1993,1032,102.26,22.04,126210
Mozambique,"Rice, paddy",1993,1032,102.26,22.04,6225
Mozambique,Sorghum,1993,1032,102.26,22.04,4130
Mozambique,Sweet potatoes,1993,1032,102.26,22.04,64706
Mozambique,Wheat,1993,1032,102.26,22.04,11541
Mozambique,Cassava,1994,1032,102.26,21.35,36899
Mozambique,Maize,1994,1032,102.26,21.35,5207
Mozambique,Potatoes,1994,1032,102.26,21.35,126980
Mozambique,"Rice, paddy",1994,1032,102.26,21.35,8345
Mozambique,Sorghum,1994,1032,102.26,21.35,4423
Mozambique,Sweet potatoes,1994,1032,102.26,21.35,68966
Mozambique,Wheat,1994,1032,102.26,21.35,11379
Mozambique,Cassava,1995,1032,72.19,21.89,42395
Mozambique,Maize,1995,1032,72.19,21.89,6794
Mozambique,Potatoes,1995,1032,72.19,21.89,127749
Mozambique,"Rice, paddy",1995,1032,72.19,21.89,8717
Mozambique,Sorghum,1995,1032,72.19,21.89,5648
Mozambique,Sweet potatoes,1995,1032,72.19,21.89,64706
Mozambique,Wheat,1995,1032,72.19,21.89,11314
Mozambique,Cassava,1996,1032,65.85,21.53,47674
Mozambique,Maize,1996,1032,65.85,21.53,9395
Mozambique,Potatoes,1996,1032,65.85,21.53,126820
Mozambique,"Rice, paddy",1996,1032,65.85,21.53,9653
Mozambique,Sorghum,1996,1032,65.85,21.53,5698
Mozambique,Sweet potatoes,1996,1032,65.85,21.53,67442
Mozambique,Wheat,1996,1032,65.85,21.53,11268
Mozambique,Cassava,1997,1032,60.63,21.54,53820
